conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;,processed_tweet
1857358332715311181,Fri Nov 15 09:41:52 +0000 2024,0.0,Kalau kita berantas beliau ingin menegakkan hukum setegak-tegaknya kata Prasetyo di Kantor Komdigi Jakarta Pusat Kamis (14/11/2024).,1.857358347508552e+18,,Rizwariryb,in,Senayan Jakarta Selatan,0.0,1.0,0.0,https://x.com/Rizwariryb/status/1857358347508551844,2428768339.0,Rizwariryb;,berantas beliau menegakkan hukum setegak tegaknya prasetyo kantor komdigi jakarta pusat kamis 14 11 2024
1857358332715311181,Fri Nov 15 09:41:50 +0000 2024,0.0,Kasus buka akses judi online yang menyeret pegawai Kementerian Komunikasi dan Digital (Komdigi) tengah menyita perhatian.,1.8573583366997932e+18,,Rizwariryb,in,Senayan Jakarta Selatan,0.0,1.0,0.0,https://x.com/Rizwariryb/status/1857358336699793532,2428768339.0,Rizwariryb;,buka akses judi online menyeret pegawai kementerian komunikasi digital komdigi menyita perhatian
1857358332715311181,Fri Nov 15 09:41:49 +0000 2024,0.0,Mensesneg Ungkap Arah Tegas Prabowo soal Kasus Mafia Akses Judol Komdigi https://t.co/oQN6WaxL2B https://t.co/yFoTS6GDND,1.857358332715311e+18,https://pbs.twimg.com/media/GcapEfGacAE2w86.jpg,,in,Senayan Jakarta Selatan,0.0,1.0,0.0,https://x.com/Rizwariryb/status/1857358332715311181,2428768339.0,Rizwariryb;,mensesneg arah prabowo mafia akses judol komdigi
"1857358025066947015,Fri Nov 15 09:40:35 +0000 2024,0,Komdigi Tutup Saluran Telegram dengan 6 Ribu Pelanggan yang Terafiliasi Judi Online https://t.co/01xTBg4Jy2,1857358025066947015,,,in,""Bogor, Indonesia"",0,0,0,https://x.com/MediaVoi/status/1857358025066947015,1578222594,MediaVoi;",,,,,,,,,,,,,,,
"1857358019157250207,Fri Nov 15 09:40:34 +0000 2024,0,Polda Metro Tangkap Satu Lagi Tersangka Judi Online Komdigi https://t.co/2QLS5QD2Ww,1857358019157250207,,,in,""Bogor, Indonesia"",0,0,0,https://x.com/MediaVoi/status/1857358019157250207,1578222594,MediaVoi;",,,,,,,,,,,,,,,
"1857355981103231389,Fri Nov 15 09:32:28 +0000 2024,0,Komitmen Kuat Presiden Prabowo Memberantas Judi Online Presiden Prabowo Subianto mendukung proses hukum terhadap oknum pejabat Kementerian Komunikasi dan Digital (Komdigi) yang terlibat judi online #DukungPrabowo #SuksesPrabowo #berantasjudionline #PrabowoBerdedikasi #KaryaNyata https://t.co/l8rV4cIZQl,1857355981103231389,https://pbs.twimg.com/ext_tw_video_thumb/1857355681831272448/pu/img/AXykKqlgkA7HqhkW.jpg,,in,""Vienna, Austria"",0,1,0,https://x.com/Vhienaiueo/status/1857355981103231389,1057240909,Vhienaiueo;",,,,,,,,,,,,,,,
1857350432991171012,Fri Nov 15 09:16:13 +0000 2024,3.0,@Sentjoko santai aja kecuali isi otak anda online nyambung ke server komdigi,1.8573518896309207e+18,,Sentjoko,in,,0.0,0.0,1.0,https://x.com/anfangerxyz/status/1857351889630920736,78210898.0,anfangerxyz;,santai aja kecuali isi otak online nyambung server komdigi
1857935798009737582,Sat Nov 16 23:56:27 +0000 2024,4.0,Polisi Sita Rp600 Juta dari Tiga DPO Tersangka Judi Online Libatkan Pegawai Komdigi https://t.co/4fmt6XNrlR,1.8579357980097372e+18,,,in,Indonesia,0.0,0.0,1.0,https://x.com/BeritakanID_com/status/1857935798009737582,1.5124834426003415e+18,BeritakanID_com;,polisi sita rp600 juta dpo tersangka judi online libatkan pegawai komdigi
"1857935395121672703,Sat Nov 16 23:54:54 +0000 2024,0, Laporkan konten judi melalui: https://t.co/DKj7bBO6Xn | WA: 0811-9224-545 WA Chatbot: 0811-1001-5080 Mari bersama wujudkan ruang digital yang sehat dan positif! #AntiJudiOnline #PemberantasanKontenNegatif #Komdigi #StopJudiOnline #JudiBikinBobol,1857935407964631198,,pemkotbekasi,in,""Bekasi, Jawa Barat"",0,0,0,https://x.com/pemkotbekasi/status/1857935407964631198,379647347,pemkotbekasi;",,,,,,,,,,,,,,,
1857935233729106375,Sat Nov 16 23:54:13 +0000 2024,4.0,Polda Metro Tangkap Tiga DPO Kasus Judi Online Libatkan Pegawai Komdigi https://t.co/SDGjJ3DXUT,1.8579352337291064e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/BeritakanID_com/status/1857935233729106375,1.5124834426003415e+18,BeritakanID_com;,polda metro tangkap dpo judi online libatkan pegawai komdigi
"1857932099220812158,Sat Nov 16 23:44:11 +0000 2024,0, Laporkan konten judi melalui: https://t.co/SMID1PSv3t | WA: 0811-9224-545 WA Chatbot: 0811-1001-5080 Mari bersama wujudkan ruang digital yang sehat dan positif! #AntiJudiOnline #PemberantasanKontenNegatif #Komdigi #StopJudiOnline #JudiBikinBobol,1857932710175715433,,KominfoBekasi,in,""Bekasi Timur, Indonesia"",0,0,0,https://x.com/KominfoBekasi/status/1857932710175715433,831049702716026882,KominfoBekasi;",,,,,,,,,,,,,,,
1857932237603525098,Sat Nov 16 23:42:18 +0000 2024,0.0,#LaporpakPrabowo. Kasus judi Online kenapa yg di tangkap ekornya KOMDIGI terus. Kapan kepalanya di tangkap,1.857932237603525e+18,,,in,jakarta,0.0,0.0,0.0,https://x.com/dioaje/status/1857932237603525098,249596235.0,dioaje;,laporpakprabowo judi online yg tangkap ekornya komdigi kepalanya tangkap
1857040356983951528,Sat Nov 16 23:41:43 +0000 2024,0.0,@anugrahriski12 @islah_bahrawi @officialinews_ Judol donk biar jenderal pembeking dilupakan fokus komdigi kan gila,1.8579320901527268e+18,,anugrahriski12,in,,0.0,0.0,0.0,https://x.com/ASWSuwarno/status/1857932090152726778,1.5131883258881966e+18,ASWSuwarno;,judol donk biar jenderal pembeking dilupakan fokus komdigi gila
1857927509150720190,Sat Nov 16 23:23:31 +0000 2024,10.0,Polda Metro Kembali Tangkap 3 DPO Kasus Judi Online di Komdigi Total Sudah 22 Tersangka https://t.co/XsbnI15Qns,1.8579275091507205e+18,,,in,Jakarta,1.0,2.0,4.0,https://x.com/okezonenews/status/1857927509150720190,47274731.0,okezonenews;,polda metro tangkap 3 dpo judi online komdigi total 22 tersangka
1857926271138996661,Sat Nov 16 23:18:36 +0000 2024,87.0,Polisi Tangkap 3 DPO Bandar Situs Judi Online yang Dilindungi Oknum Komdigi Uang Rp 600 Juta Disita. Kapan Budi Arie diperiksa https://t.co/sg5tOe3fFs lewat @tribunnews,1.8579262711389967e+18,,,in,Indonesia,2.0,1.0,51.0,https://x.com/yaniarsim/status/1857926271138996661,9.292875582818304e+17,yaniarsim;,polisi tangkap 3 dpo bandar situs judi online dilindungi oknum komdigi uang rp 600 juta disita budi arie diperiksa
"1857919181850866109,Sat Nov 16 22:50:57 +0000 2024,0,Presiden Prabowo Subianto mendukung proses hukum terhadap oknum pejabat Kementerian Komunikasi dan Digital (Komdigi) yang terlibat judi online. #DukungPrabowo #SuksesPrabowo #berantasjudionline #PrabowoBerdedikasi #KaryaNyata https://t.co/dPczZ4tn39,1857919312826352013,https://pbs.twimg.com/ext_tw_video_thumb/1857919220836872194/pu/img/9WX5YpF3V8E5D7kP.jpg,Vhienaiueo,in,""Vienna, Austria"",0,1,0,https://x.com/Vhienaiueo/status/1857919312826352013,1057240909,Vhienaiueo;",,,,,,,,,,,,,,,
1857915835601530904,Sat Nov 16 22:37:08 +0000 2024,0.0,Ini gimana sih udah ketangkep yg di komdigi tp kok masih aja ada gila slot kok dibarengin gini.. https://t.co/eodVU2qi0v,1.857915835601531e+18,https://pbs.twimg.com/media/GcikmzvaMAA2u55.jpg,,in,,0.0,0.0,0.0,https://x.com/Oxpicknavaari/status/1857915835601530904,1.7326670082932613e+18,Oxpicknavaari;,gimana sih udah ketangkep yg komdigi tp aja gila slot dibarengin gini
1857915051862274504,Sat Nov 16 22:34:01 +0000 2024,31.0,Ditangkap! Bandar Judi Online Libatkan Pegawai Komdigi Ngaku Setor Rp24 Juta Agar Tak Diblokir https://t.co/WCnROi4KZ0,1.8579150518622743e+18,,,in,Indonesia,1.0,2.0,15.0,https://x.com/geloraco/status/1857915051862274504,3319260420.0,geloraco;,ditangkap bandar judi online libatkan pegawai komdigi ngaku setor rp24 juta diblokir
1857905658299035701,Sat Nov 16 22:26:03 +0000 2024,6.0,@mohmahfudmd Saya yakin jika judol ini tidak bisa diatasi oleh komdigi atau polisi fix mereka itu ga berani atau lebih tepatnya mereka takut jika saya berada diposisi seperti itu dan teman sekitar tidak mendukung saya pasti juga tidak bisa membongkar bahkan sekelas penguasa tertinggi,1.8579130460580247e+18,,mohmahfudmd,in,,0.0,1.0,0.0,https://x.com/may49___/status/1857913046058025139,1.5476245988159447e+18,may49___;,judol diatasi komdigi polisi fix ga berani tepatnya takut diposisi teman mendukung membongkar sekelas penguasa tertinggi
1857905658299035701,Sat Nov 16 21:56:41 +0000 2024,8503.0,Krn pengalaman masa lalu bnyk yg ragu dan khwatir: penanganan judol di Komdigi takkan sampai menyentuh pejabat yg paling bertanggungjawab dan terlibat; begitu pun penangkapan Ivan Sugianto yg menyuruh anak SMA bersujud dan menggonggong hanya sandiwara Ivan yang ditangkap adl,1.857905658299036e+18,,,in,Jakarta,80.0,657.0,1658.0,https://x.com/mohmahfudmd/status/1857905658299035701,282006208.0,mohmahfudmd,krn pengalaman bnyk yg ragu khwatir penanganan judol komdigi takkan menyentuh pejabat yg bertanggungjawab terlibat penangkapan ivan sugianto yg menyuruh anak sma bersujud menggonggong sandiwara ivan ditangkap adl
1857899061199909275,Sat Nov 16 21:30:28 +0000 2024,2.0,Harusnya Bertugas Perangi Judi Online Pegawai Komdigi Justru Jadi Bandar dan Cegah Situs-situs agar Tak Terblokir https://t.co/msVWdSjBx4,1.857899061199909e+18,,,in,,0.0,0.0,0.0,https://x.com/VIVAcoid/status/1857899061199909275,41730943.0,VIVAcoid;,bertugas perangi judi online pegawai komdigi bandar cegah situs situs terblokir
1857892877550198902,Sat Nov 16 21:05:54 +0000 2024,1.0,DPO Kasus Judi Online yang Libatkan Pegawai Komdigi Bertambah jadi 6 Ada yang Bandar https://t.co/lyHBmA6zpi,1.8578928775501988e+18,,,in,,0.0,0.0,0.0,https://x.com/VIVAcoid/status/1857892877550198902,41730943.0,VIVAcoid;,dpo judi online libatkan pegawai komdigi bertambah 6 bandar
1857892012869169226,Sat Nov 16 21:02:28 +0000 2024,0.0,Peran 3 DPO yang Baru Ditangkap Polda Metro Jaya terkait Kasus Judi Online di Komdigi - https://t.co/RQoGmPc2zJ #viral #fyp #x #reader #indonesia https://t.co/0kc9NUOgeN SEMANGGI - Subdit Jatanras Ditreskrimum Polda Metro Jaya telah menangkap tiga p... https://t.co/3uaNlTltJl,1.857892012869169e+18,https://pbs.twimg.com/media/GciO8IYaMAAvsZh.jpg,,in,,0.0,0.0,0.0,https://x.com/hatiapi/status/1857892012869169226,1.8182449812719532e+18,hatiapi;,peran 3 dpo ditangkap polda metro jaya terkait judi online komdigi viral fyp x reader indonesia semanggi subdit jatanras ditreskrimum polda metro jaya menangkap p
1857887166837436449,Sat Nov 16 20:43:13 +0000 2024,0.0,3 DPO Bandar Judi Online Komdigi Kembali Dibekuk Total Tersangka Jadi 22 Orang https://t.co/wW9llkCRtZ,1.8578871668374364e+18,,,in,,0.0,0.0,0.0,https://x.com/VIVAcoid/status/1857887166837436449,41730943.0,VIVAcoid;,3 dpo bandar judi online komdigi dibekuk total tersangka 22 orang
1857714355846238536,Sat Nov 16 18:27:03 +0000 2024,0.0,@DedynurPalakka Mending usia TK SD itu ditanamkan ilmu budi pekerti dan etika..sehingga nanti generasi ke depannya tdk ada lagi yg berperilaku seperti Fufufafa.. kalo koding para pelaku judol komdigi itu jago koding semua..,1.8578528991137096e+18,,DedynurPalakka,in,,0.0,0.0,0.0,https://x.com/johawde/status/1857852899113709728,1.846015449034904e+18,johawde;,mending usia tk sd ditanamkan ilmu budi pekerti etika generasi depannya tdk yg berperilaku fufufafa kalo koding pelaku judol komdigi jago koding
"1857798037235814510,Sat Nov 16 17:01:11 +0000 2024,1,@RadioElshinta Semua ini hanya untuk menanggapi laporan masyarakat yang jadi korban judol Yang penting Menkominfo yang baru @meutya_hafid ada kerjaan Oiya sekarang dah ganti nama jadi komdigi ,1857831293305892879,,RadioElshinta,in,""Kepulauan Mentawai, Sumatera B"",0,0,0,https://x.com/odink_ozbourne/status/1857831293305892879,121746056,odink_ozbourne;",,,,,,,,,,,,,,,
1857823621064126870,Sat Nov 16 16:30:42 +0000 2024,0.0,Bagaimana respon komdigi,1.857823621064127e+18,,,in,wandenreich,0.0,0.0,0.0,https://x.com/ullquiorrac/status/1857823621064126870,1.7421377385798656e+18,ullquiorrac;,respon komdigi
1857823579687235810,Sat Nov 16 16:30:32 +0000 2024,0.0,Polisi Kembali Tangkap 3 DPO Kasus Judi Online Komdigi Total 22 Tersangka Diamankan https://t.co/ZTum2kXRCI,1.857823579687236e+18,,,in,indonesia bogor jawa barat,0.0,0.0,0.0,https://x.com/redaksihsb/status/1857823579687235810,1.5621443299423232e+18,redaksihsb;,polisi tangkap 3 dpo judi online komdigi total 22 tersangka diamankan
1857813958339735909,Sat Nov 16 15:52:18 +0000 2024,0.0,3 DPO Pegawai Komdigi Terlibat Judi Online Ditangkap Polisi https://t.co/1d4S8xcOz4 via @Indopolitika,1.857813958339736e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/Indopolitika/status/1857813958339735909,1645980546.0,Indopolitika;,3 dpo pegawai komdigi terlibat judi online ditangkap polisi via
1857810131913945588,Sat Nov 16 15:37:06 +0000 2024,0.0,Tangkap 3 Buron Kasus Situs Judol Komdigi Polisi Sita Uang Rp 600 Juta https://t.co/bWf6SYYmCW,1.8578101319139456e+18,,,in,,0.0,0.0,0.0,https://x.com/FBN_Net/status/1857810131913945588,1.112363743243952e+18,FBN_Net;,tangkap 3 buron situs judol komdigi polisi sita uang rp 600 juta
1857808397535686705,Sat Nov 16 15:30:13 +0000 2024,69.0,Peran Tiga Tersangka Baru Kasus Judi Online Oknum Komdigi Kelola Web Agar Tidak Diblokir! https://t.co/GETAkQttPZ,1.857808397535687e+18,,,in,Indonesia,1.0,3.0,42.0,https://x.com/geloraco/status/1857808397535686705,3319260420.0,geloraco;,peran tersangka judi online oknum komdigi kelola web diblokir
1857806822138327161,Sat Nov 16 15:23:57 +0000 2024,1.0,Polisi Sita Rp600 Juta dari Tiga DPO Tersangka Judi Online Libatkan Pegawai Komdigi https://t.co/c3BLrKnsDW,1.857806822138327e+18,,,in,Indonesia,0.0,1.0,0.0,https://x.com/geloraco/status/1857806822138327161,3319260420.0,geloraco;,polisi sita rp600 juta dpo tersangka judi online libatkan pegawai komdigi
"1857806320054727111,Sat Nov 16 15:21:57 +0000 2024,0,Tiga pemilik situs judi online ditangkap polisi. Mereka diduga terlibat dalam sindikat pegawai Komdigi. Penyidik akan menelusuri aset para tersangka. #Metro #AdadiKompas https://t.co/LZUuTkuScW,1857806320054727111,,,in,""Palmerah Selatan, Jakarta"",0,0,0,https://x.com/KompasKlasika/status/1857806320054727111,155456716,KompasKlasika;",,,,,,,,,,,,,,,
1857806256603529381,Sat Nov 16 15:21:42 +0000 2024,11.0,Polda Metro Tangkap Tiga DPO Kasus Judi Online Libatkan Pegawai Komdigi https://t.co/6zy5F8nsAa,1.8578062566035292e+18,,,in,Indonesia,0.0,0.0,6.0,https://x.com/geloraco/status/1857806256603529381,3319260420.0,geloraco;,polda metro tangkap dpo judi online libatkan pegawai komdigi
1857800798710923375,Sat Nov 16 15:00:01 +0000 2024,1.0,Komdigi Paparkan Peran Indonesia Bagi Negara Asia-Afrika untuk Persoalan Global https://t.co/8q6AUrKOBc,1.8578007987109235e+18,,,in,Jakarta,0.0,0.0,0.0,https://x.com/okezonenews/status/1857800798710923375,47274731.0,okezonenews;,komdigi paparkan peran indonesia negara asia afrika global
1857800796722647090,Sat Nov 16 15:00:00 +0000 2024,1.0,Menteri Komdigi Meutya Hafid Sepakat Coding Masuk Kurikulum Sekolah Dasar dan Menengah https://t.co/bd70USpdux,1.857800796722647e+18,,,in,Indonesia,0.0,0.0,4.0,https://x.com/politiknesiacom/status/1857800796722647090,1953620240.0,politiknesiacom;,menteri komdigi meutya hafid sepakat coding masuk kurikulum sekolah dasar menengah
"1857697622443643181,Sat Nov 16 14:59:16 +0000 2024,0,@VIVAcoid Paling yg di tangkap kroco ye donk kalau bandar besar ye mah dilindungi dah blm lg pejabat2 komdigi penegak hukum legislatif yg terlibat di umpetin,1857800611376542023,,VIVAcoid,in,""Depok, Jawa Barat"",0,0,0,https://x.com/taqien19/status/1857800611376542023,819795015585042432,taqien19;",,,,,,,,,,,,,,,
"1857794693439840392,Sat Nov 16 14:35:45 +0000 2024,0,Polda Metro Tangkap Lagi Tiga Buronan Judi Online Komdigi https://t.co/HhxhOr8FgI,1857794693439840392,,,in,""Bogor, Indonesia"",0,0,0,https://x.com/MediaVoi/status/1857794693439840392,1578222594,MediaVoi;",,,,,,,,,,,,,,,
1857785925809606975,Sat Nov 16 14:00:55 +0000 2024,0.0,SMSI Usulkan Penyempurnaan Penataan Masyarakat Pers Indonesia Satu Pintu Di Komdigi https://t.co/UFx378OoBU,1.857785925809607e+18,,,in,,0.0,1.0,0.0,https://x.com/FBN_Net/status/1857785925809606975,1.112363743243952e+18,FBN_Net;,smsi usulkan penyempurnaan penataan masyarakat pers indonesia pintu komdigi
1857782689895690552,Sat Nov 16 13:57:23 +0000 2024,1.0,@anandarazzaqy ngga ko kominfo baik mantap komdigi,1.8577850351491607e+18,,anandarazzaqy,in,,0.0,0.0,0.0,https://x.com/15frpramudya/status/1857785035149160820,1.834246325116027e+18,15frpramudya;,ngga ko kominfo mantap komdigi
1857758719838163192,Sat Nov 16 12:12:48 +0000 2024,0.0,Presiden Prabowo Subianto mendukung proses hukum terhadap oknum pejabat Kementerian Komunikasi dan Digital (Komdigi) yang terlibat judi online. #DukungPrabowo #SuksesPrabowo #berantasjudionline #PrabowoBerdedikasi #KaryaNyata https://t.co/GQYX11LFQT,1.8577587198381632e+18,https://pbs.twimg.com/ext_tw_video_thumb/1857758396067540992/pu/img/7xHCfQdnHIytCLlW.jpg,,in,,0.0,0.0,0.0,https://x.com/selputtt/status/1857758719838163192,1.5565524019931013e+18,selputtt;,presiden prabowo subianto mendukung proses hukum oknum pejabat kementerian komunikasi digital komdigi terlibat judi online dukungprabowo suksesprabowo berantasjudionline prabowoberdedikasi karyanyata
"1857750621627314258,Sat Nov 16 11:40:38 +0000 2024,0,https://t.co/v94w1xg4Cm SMSI Pusat Dukung Komdigi Meregulasi Media Digital breaking news...... https://t.co/B9QgjIZ6gR,1857750621627314258,https://pbs.twimg.com/media/GcgOTHQaMAEVoaS.jpg,,in,""Jawa Barat, Indonesia"",0,0,0,https://x.com/tarungnews2/status/1857750621627314258,765762376838840346,tarungnews2;",,,,,,,,,,,,,,,
"1857712332224475198,Sat Nov 16 09:08:29 +0000 2024,0,SMSI Bentuk Tim Kajian Penyempurnaan Penataan Masyarakat Pers Indonesia Satu Pintu di Komdigi https://t.co/YJcNujubJ0,1857712332224475198,,,in,""Gambir, Indonesia"",0,0,0,https://x.com/Redaksisatuarah/status/1857712332224475198,1449737325898965006,Redaksisatuarah;",,,,,,,,,,,,,,,
1857710203732398267,Sat Nov 16 09:00:01 +0000 2024,0.0,Menteri Komdigi Meutya Hafid dan OJK Blokir 10 Ribu Rekening Terafiliasi Judi Online https://t.co/dscllYyBAy,1.8577102037323983e+18,,,in,Indonesia,0.0,0.0,3.0,https://x.com/politiknesiacom/status/1857710203732398267,1953620240.0,politiknesiacom;,menteri komdigi meutya hafid ojk blokir 10 ribu rekening terafiliasi judi online
1857708460781220313,Sat Nov 16 08:53:06 +0000 2024,0.0,Presiden Prabowo Subianto mendukung proses hukum terhadap oknum pejabat Kementerian Komunikasi dan Digital (Komdigi). #DukungPrabowo #SuksesPrabowo #berantasjudionline #PrabowoBerdedikasi #KaryaNyata https://t.co/ZceHfvGu0D,1.8577084607812204e+18,https://pbs.twimg.com/ext_tw_video_thumb/1857708421744832514/pu/img/0PqlF15kJpH3mw8k.jpg,,in,,0.0,0.0,0.0,https://x.com/sana_dunya/status/1857708460781220313,1.620604546300121e+18,sana_dunya;,presiden prabowo subianto mendukung proses hukum oknum pejabat kementerian komunikasi digital komdigi dukungprabowo suksesprabowo berantasjudionline prabowoberdedikasi karyanyata
"1857705959776240055,Sat Nov 16 08:43:09 +0000 2024,0,Maraknya Judol Buat Cak Imin Dimarahi Istri hingga Meutya Hafid yang Kena Omel Ibu-Ibu Usai Pegawai Komdigi Terlibat Judol! https://t.co/wqSOyPqedX,1857705959776240055,,,in,""Jakarta Barat, DKI Jakarta"",0,0,0,https://x.com/InsiberNews/status/1857705959776240055,4019321358,InsiberNews;",,,,,,,,,,,,,,,
1857657889256571151,Sat Nov 16 08:30:44 +0000 2024,0.0,@tyaaassh Katanya mobil hitam bisa lewat tol langit?,1.8577028322769308e+18,,tyaaassh,in,,0.0,0.0,0.0,https://x.com/komdigi_id/status/1857702832276930874,2328150236.0,komdigi_id;,mobil hitam tol langit
1857698566053007868,Sat Nov 16 08:13:47 +0000 2024,0.0,Perang Melawan Judi Online Komdigi Tutup Akun Telegram https://t.co/cx7SXypOGR,1.857698566053008e+18,,,in,,0.0,0.0,0.0,https://x.com/MimbarAndalas_/status/1857698566053007868,1.6138148379850506e+18,MimbarAndalas_;,perang melawan judi online komdigi tutup akun telegram
1857697622443643181,Sat Nov 16 08:10:02 +0000 2024,9.0,Kementerian Komunikasi dan Digital (Komdigi) lembaga yang seharusnya memerangi dan berantas judi online justru salah satu pegawainya berperan menjadi bandar. Kabid Humas Polda Metro Jaya Kombes Pol Ade Ary Syam Indradi mengatakan pegawai Komdigi itu berinisial HE sudah https://t.co/EQLz9to51y,1.8576976224436431e+18,https://pbs.twimg.com/media/GcfeJElWUAAPfA0.jpg,,in,,0.0,1.0,2.0,https://x.com/VIVAcoid/status/1857697622443643181,41730943.0,VIVAcoid;,kementerian komunikasi digital komdigi lembaga memerangi berantas judi online salah pegawainya berperan bandar kabid humas polda metro jaya kombes pol ade ary syam indradi pegawai komdigi berinisial he
1857694347665269150,Sat Nov 16 07:57:01 +0000 2024,0.0,Gunanya tim cyber sama komdigi apasi?? Crawl ulang keyword judi aja berat sekali.,1.8576943476652687e+18,,,in,,0.0,0.0,0.0,https://x.com/manasalman63/status/1857694347665269150,1.854152156666032e+18,manasalman63;,gunanya tim cyber komdigi apasi crawl ulang keyword judi aja berat
1857674054943273106,Sat Nov 16 07:42:18 +0000 2024,1.0,@papanberjalan Mention Kementrian Komdigi ah @kemkominfo masukan bagus ini,1.8576906428952333e+18,,papanberjalan,in,,0.0,0.0,0.0,https://x.com/langleuykap/status/1857690642895233429,1.4914544030809047e+18,langleuykap;,mention kementrian komdigi ah masukan bagus
1857681409672098036,Sat Nov 16 07:05:38 +0000 2024,0.0,Presiden Prabowo Subianto mendukung proses hukum terhadap oknum pejabat Kementerian Komunikasi dan Digital (Komdigi) yang terlibat judi online #DukungPrabowo #SuksesPrabowo #berantasjudionline #PrabowoBerdedikasi #KaryaNyata https://t.co/Q0xvkpGQLy,1.8576814177461332e+18,https://pbs.twimg.com/ext_tw_video_thumb/1857679786614861826/pu/img/SJUNjARnnrhvmUXF.jpg,asfghjjp,in,,0.0,0.0,0.0,https://x.com/asfghjjp/status/1857681417746133426,99017546.0,asfghjjp;,presiden prabowo subianto mendukung proses hukum oknum pejabat kementerian komunikasi digital komdigi terlibat judi online dukungprabowo suksesprabowo berantasjudionline prabowoberdedikasi karyanyata
"1857680317731262464,Sat Nov 16 07:01:16 +0000 2024,0,https://t.co/5LqhErI9WQ - Adanya setoran yang diterima para oknum pegawai Kementerian Komunikasi dan Digital (Komdigi) dari bandar judi online agar websitenya tidak terblokir berhasil diungkap polisi. #JudiOnline #Kominfo #Suap #Korupsi #Polri https://t.co/ZujDTuRlTf,1857680317731262464,https://pbs.twimg.com/media/GcfOZWHaMAMlsI3.jpg,,in,""North Sumatra, Indonesia"",0,0,0,https://x.com/RedaksiT648/status/1857680317731262464,1803971049027248129,RedaksiT648;",,,,,,,,,,,,,,,
1857653950176178527,Sat Nov 16 06:38:10 +0000 2024,5.0,@OposisiCerdas Tsk Judol pegawai Komdigi membengkak jadi 24 orang. Pertanyaannya : masa dg peg yg terlibat sebanyak itu Budi Arie tidak tahu menahu ? Aneh tapi nyata. https://t.co/qMvRx8ARwG,1.8576745063846625e+18,https://pbs.twimg.com/media/GcfJHlnaMAEezax.jpg,OposisiCerdas,in,,0.0,0.0,1.0,https://x.com/wansrosadi/status/1857674506384662649,1.5554887540891976e+18,wansrosadi;,tsk judol pegawai komdigi membengkak 24 orang pertanyaannya dg peg yg terlibat budi arie menahu aneh nyata
1857669005030600874,Sat Nov 16 06:16:19 +0000 2024,0.0,KOMDIGI bukannya beresin sms spam malah dianya ikut nyepam celek. https://t.co/FqclKPiI8k,1.857669005030601e+18,https://pbs.twimg.com/media/GcfEHWSaMAAcPCr.jpg,,in,Pondok Cabe Ilir,1.0,0.0,0.0,https://x.com/AnwarPudagafc/status/1857669005030600874,1215593096.0,AnwarPudagafc;,komdigi beresin sms spam dianya nyepam celek
"1857667399803351193,Sat Nov 16 06:09:56 +0000 2024,0,Jumlah DPO Kasus Judol yang Libatkan Oknum Komdigi Terus Bertambah Polisi Beberkan Ini #JudiOnline #Komdigi https://t.co/PpeEy3AB3n,1857667399803351193,,,in,""Kota Depok, Jawa Barat"",0,0,0,https://x.com/portalinfomase/status/1857667399803351193,1531670208217116673,portalinfomase;",,,,,,,,,,,,,,,
"1857657376524165354,Sat Nov 16 05:30:06 +0000 2024,0,Polri Ungkap Kasus Judol Bandar Judi Setor Rp24 Juta Sebulan Per Website ke Oknum Komdigi https://t.co/N6Cnjd03FM #viral #PromediateknologiIndonesia #Timenews #Polri #UngkapKasus #Komdigi #FufuufafaODGJ,1857657376524165354,,,in,""North Sumatra, Indonesia"",0,0,0,https://x.com/RedaksiT648/status/1857657376524165354,1803971049027248129,RedaksiT648;",,,,,,,,,,,,,,,
1857657350401962496,Sat Nov 16 05:30:00 +0000 2024,0.0,Memasuki semester kedua 2024 PPATK mengungkapkan transaksi judi online mencapai Rp283 triliun! Polri dan Kementerian Komdigi makin tegas memberantas setelah temuan fakta baru. Simak ulasannya dalam #NewsorHoax besok pkl 12.30 WIB di KompasTV! : https://t.co/rUTSoY8ekA https://t.co/DDmf2SZH5Q,1.8576573504019625e+18,https://pbs.twimg.com/media/GcazHtiXAAA1ssg.jpg,,in,Indonesia,0.0,1.0,0.0,https://x.com/KompasTV/status/1857657350401962496,71436318.0,KompasTV;,memasuki semester 2024 ppatk transaksi judi online mencapai rp283 triliun polri kementerian komdigi memberantas temuan fakta simak ulasannya newsorhoax besok pkl 12 30 wib kompastv
"1857651286436352430,Sat Nov 16 05:05:54 +0000 2024,0,Kemkomdigi terus memblokir konten judi online yang bertebaran di internet. Meta jadi platform media sosial yang kontennya paling banyak disikat Komdigi. https://t.co/0S6AIvfPPR,1857651286436352430,,,in,""Jakarta, Indonesia"",0,0,1,https://x.com/detikinet/status/1857651286436352430,135815019,detikinet;",,,,,,,,,,,,,,,
